2025-08-09 22:36:47, 0.146, Status: 200
2025-08-09 22:36:49, 0.049, Status: 200
2025-08-09 22:36:51, 0.041, Status: 200
2025-08-09 22:36:54, 0.029, Status: 200
2025-08-09 22:36:56, 0.067, Status: 200
2025-08-09 22:36:58, 0.051, Status: 200
2025-08-09 22:37:00, 0.029, Status: 200
2025-08-09 22:37:03, 0.041, Status: 200
2025-08-09 22:37:04, 0.058, Status: 200
2025-08-09 22:37:07, 0.052, Status: 200
2025-08-09 22:37:10, 0.099, Status: 200
2025-08-09 22:37:11, 0.059, Status: 200
2025-08-09 22:37:14, 0.050, Status: 200
2025-08-09 22:37:17, 0.051, Status: 200
2025-08-09 22:37:20, 0.043, Status: 200
2025-08-09 22:37:22, 0.086, Status: 200
2025-08-09 22:37:24, 0.068, Status: 200
2025-08-09 22:37:26, 0.097, Status: 200
2025-08-09 22:37:29, 0.107, Status: 200
2025-08-09 22:37:31, 0.034, Status: 200
2025-08-09 22:37:33, 0.029, Status: 200
2025-08-09 22:37:36, 0.043, Status: 200
2025-08-09 22:37:39, 0.100, Status: 200
2025-08-09 22:37:41, 0.110, Status: 200
2025-08-09 22:37:43, 0.083, Status: 200
2025-08-09 22:37:45, 0.098, Status: 200
2025-08-09 22:37:48, 0.042, Status: 200
2025-08-09 22:37:50, 0.077, Status: 200
2025-08-09 22:37:52, 0.057, Status: 200
2025-08-09 22:37:55, 0.036, Status: 200
2025-08-09 22:37:58, 0.026, Status: 200
2025-08-09 22:37:59, 0.103, Status: 200
2025-08-09 22:38:00, 0.051, Status: 200
2025-08-09 22:38:02, 0.063, Status: 200
2025-08-09 22:38:05, 0.027, Status: 200
2025-08-09 22:38:07, 0.023, Status: 200
2025-08-09 22:38:09, 0.076, Status: 200
2025-08-09 22:38:12, 0.049, Status: 200
2025-08-09 22:38:13, 0.073, Status: 200
2025-08-09 22:38:15, 0.025, Status: 200
2025-08-09 22:38:18, 0.024, Status: 200
2025-08-09 22:38:21, 0.041, Status: 200
2025-08-09 22:38:22, 0.065, Status: 200
2025-08-09 22:38:24, 0.063, Status: 200
2025-08-09 22:38:25, 0.093, Status: 200
2025-08-09 22:38:28, 0.069, Status: 200
2025-08-09 22:38:30, 0.062, Status: 200
2025-08-09 22:38:32, 0.036, Status: 200
2025-08-09 22:38:34, 0.032, Status: 200
2025-08-09 22:38:35, 0.034, Status: 200
2025-08-09 22:38:37, 0.031, Status: 200
2025-08-09 22:38:39, 0.097, Status: 200
2025-08-09 22:38:41, 0.042, Status: 200
2025-08-09 22:38:44, 0.030, Status: 200
2025-08-09 22:38:46, 0.113, Status: 200
2025-08-09 22:38:48, 0.030, Status: 200
2025-08-09 22:38:49, 0.090, Status: 200
2025-08-09 22:38:52, 0.178, Status: 200
2025-08-09 22:38:53, 0.040, Status: 200
2025-08-09 22:38:56, 0.031, Status: 200
2025-08-09 22:38:58, 0.124, Status: 200
2025-08-09 22:38:59, 0.083, Status: 200
2025-08-09 22:39:02, 0.124, Status: 200
2025-08-09 22:39:04, 0.102, Status: 200
2025-08-09 22:39:07, 0.040, Status: 200
2025-08-09 22:39:09, 0.038, Status: 200
2025-08-09 22:39:10, 0.046, Status: 200
2025-08-09 22:39:12, 0.086, Status: 200
2025-08-09 22:39:14, 0.054, Status: 200
2025-08-09 22:39:16, 0.037, Status: 200
2025-08-09 22:39:18, 0.039, Status: 200
2025-08-09 22:39:20, 0.055, Status: 200
2025-08-09 22:39:22, 0.086, Status: 200
2025-08-09 22:39:24, 0.064, Status: 200
2025-08-09 22:39:26, 0.074, Status: 200
2025-08-09 22:39:28, 0.036, Status: 200
2025-08-09 22:39:29, 0.112, Status: 200
2025-08-09 22:39:31, 0.046, Status: 200
2025-08-09 22:39:32, 0.071, Status: 200
2025-08-09 22:39:34, 0.035, Status: 200
2025-08-09 22:39:37, 0.066, Status: 200
2025-08-09 22:39:39, 0.062, Status: 200
2025-08-09 22:39:41, 0.038, Status: 200
2025-08-09 22:39:44, 0.034, Status: 200
2025-08-09 22:39:46, 0.028, Status: 200
2025-08-09 22:39:48, 0.019, Status: 200
2025-08-09 22:39:50, 0.022, Status: 200
2025-08-09 22:39:53, 0.028, Status: 200
2025-08-09 22:39:56, 0.028, Status: 200
2025-08-09 22:39:57, 0.065, Status: 200
2025-08-09 22:39:59, 0.020, Status: 200
2025-08-09 22:40:01, 0.076, Status: 200
2025-08-09 22:40:02, 0.060, Status: 200
2025-08-09 22:40:04, 0.060, Status: 200
2025-08-09 22:40:05, 0.020, Status: 200
2025-08-09 22:40:08, 0.091, Status: 200
2025-08-09 22:40:09, 0.051, Status: 200
2025-08-09 22:40:12, 0.158, Status: 200
2025-08-09 22:40:14, 0.078, Status: 200
2025-08-09 22:40:15, 0.021, Status: 200
